 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
72,0.976,8701.719,8517,8990,0.976,9081.719,8775,9357,0.976,355.500,316,382
73,0.976,8649.344,8429,8885,0.976,9032.250,8490,9361,0.976,370.156,332,398
74,0.976,8669.906,8330,8953,0.976,8959.469,8639,9340,0.976,365.875,330,397
75,0.976,8638.375,8362,8900,0.976,8998.219,8632,9364,0.976,363.656,332,397
76,0.976,8686.906,8447,8911,0.976,9075.719,8497,9382,0.976,362.469,327,398
77,0.976,8702.781,8420,9026,0.976,9037.031,8636,9349,0.976,364.406,330,397
78,0.976,8709.562,8481,8886,0.976,8952.250,8423,9174,0.976,357.250,318,404
79,0.976,8810.375,8604,9036,0.976,8954.906,8677,9237,0.976,370.281,284,407
80,0.976,8823.719,8594,9021,0.976,9003.344,8618,9251,0.976,363.844,326,416
81,0.976,8732.281,8423,8936,0.976,8917.781,8486,9183,0.976,361.969,333,424
82,0.976,8856.938,8642,9099,0.976,8977.938,8619,9338,0.976,368.594,319,412
83,0.976,8816.688,8644,9010,0.976,8969.438,8568,9399,0.976,367.156,342,414
84,0.976,8824.094,8642,8995,0.976,8909.500,8480,9213,0.976,365.844,339,411
85,0.976,8787.625,8563,9065,0.976,8825.844,8353,9150,0.976,358.938,322,395
86,0.976,8775.812,8515,8994,0.976,8869.688,8339,9184,0.976,361.156,325,396
87,0.976,8745.750,8580,8979,0.976,8861.875,8440,9270,0.976,369.812,339,408
88,0.976,8955.250,8762,9136,0.976,9094.281,8634,9512,0.976,366.000,329,397
89,0.976,8784.531,8625,8978,0.976,8937.312,8489,9198,0.976,364.688,330,410
90,0.976,8839.594,8631,9091,0.976,8867.125,8421,9140,0.976,364.531,335,388
91,0.976,8771.875,8584,9021,0.976,8833.250,8445,9099,0.976,362.000,316,418
92,0.976,8747.750,8444,9123,0.976,8816.656,8210,9154,0.976,356.938,311,390
93,0.976,8801.406,8608,9155,0.976,8933.719,8411,9244,0.976,361.719,320,412
94,0.976,8812.219,8564,9190,0.976,8873.844,8401,9356,0.976,366.375,320,412
95,0.976,8762.094,8510,9020,0.976,8925.188,8418,9274,0.976,360.375,316,399
96,0.976,9001.031,8764,9276,0.976,9146.969,8641,9447,0.976,368.188,338,413
97,0.976,9137.188,8812,9422,0.976,9264.250,8850,9571,0.976,371.375,326,411
98,0.976,8912.031,8699,9159,0.976,9089.375,8648,9460,0.976,362.844,324,404
99,0.976,9098.844,8903,9293,0.976,9206.344,8611,9576,0.976,367.062,333,409
100,0.976,9135.125,8846,9322,0.976,9192.750,8776,9484,0.976,377.031,343,423
101,0.976,8926.594,8665,9178,0.976,9005.031,8492,9478,0.976,365.000,324,400
102,0.976,8887.719,8658,9116,0.976,8962.312,8390,9373,0.976,360.281,317,406
103,0.976,8826.188,8638,9061,0.976,8945.625,8447,9347,0.976,357.406,324,399
104,0.976,8859.750,8683,9027,0.976,8887.125,8330,9251,0.976,362.875,310,401
105,0.976,8881.688,8640,9101,0.976,8866.812,8412,9237,0.976,359.969,325,397
106,0.976,8804.750,8599,8994,0.976,8767.062,8337,8944,0.976,361.438,337,403
107,0.976,8853.500,8599,9087,0.976,8774.375,8208,9121,0.976,355.344,326,392
108,0.976,8831.875,8654,9051,0.976,8779.156,8299,9155,0.976,357.938,315,407
109,0.976,8880.594,8635,9173,0.976,8814.750,8422,9174,0.976,355.938,321,393
110,0.976,8865.219,8720,9092,0.976,8776.344,8289,9089,0.976,358.250,313,389
111,0.976,8925.938,8700,9100,0.976,8812.750,8283,9257,0.976,361.969,318,407
112,0.976,8868.719,8662,9056,0.976,8762.031,8124,9103,0.976,361.969,311,403
113,0.976,8833.969,8607,9071,0.976,8796.719,8276,9177,0.976,356.719,319,413
114,0.976,8818.000,8601,9051,0.976,8800.688,8403,9151,0.976,362.625,322,408
115,0.976,8877.219,8607,9017,0.976,8820.250,8068,9140,0.976,356.000,327,389
116,0.976,8860.875,8636,9065,0.976,8802.281,8112,9164,0.976,363.219,328,402
117,0.976,8799.312,8494,9075,0.976,8729.219,8332,9172,0.976,361.250,311,399
118,0.976,8842.500,8633,9093,0.976,8759.344,8164,9155,0.976,358.250,320,394
119,0.976,8840.094,8535,9084,0.976,8733.906,8304,9149,0.976,354.812,320,398
120,0.976,8842.344,8578,9019,0.976,8736.688,7998,9123,0.976,351.719,320,389
121,0.976,8897.531,8733,9145,0.976,8615.469,7913,9037,0.976,353.312,309,382
122,0.976,8832.875,8664,9094,0.976,8674.531,8080,9166,0.976,349.219,317,393
123,0.976,8846.000,8619,9104,0.976,8687.781,8032,9058,0.976,355.750,315,401
124,0.976,8838.438,8601,9100,0.976,8683.344,7902,9072,0.976,345.375,305,397
125,0.976,8973.750,8717,9371,0.976,8731.562,8121,9219,0.976,357.375,323,387
126,0.976,8862.188,8699,9117,0.976,8639.375,8068,9191,0.976,352.812,307,400
127,0.976,9153.906,8852,9526,0.976,8957.219,8419,9386,0.976,358.750,330,392
128,0.976,8830.531,8675,9113,0.976,8713.844,8106,9082,0.976,351.812,323,376
129,0.976,8842.312,8569,9062,0.976,8686.656,7908,9176,0.976,350.156,326,371
130,0.976,8876.344,8655,9066,0.976,8720.625,7795,9137,0.976,354.656,319,380
131,0.976,8861.375,8599,9109,0.976,8654.031,7931,9117,0.976,351.844,315,396
132,0.976,8769.125,8590,8975,0.976,8667.344,8072,9172,0.976,349.344,324,374
133,0.976,8775.344,8447,9041,0.976,8626.125,7858,9028,0.976,346.500,294,388
134,0.976,8762.625,8646,8895,0.976,8592.906,7966,9085,0.976,351.375,325,373
135,0.976,8781.531,8500,9031,0.976,8654.312,8112,9051,0.976,352.469,318,381
136,0.976,8694.750,8486,8895,0.976,8598.188,8116,9040,0.976,352.156,318,387
137,0.976,8737.625,8508,8982,0.976,8639.062,8030,9011,0.976,349.562,311,389
138,0.976,8706.156,8471,8961,0.976,8580.688,7909,8974,0.976,348.719,321,381
139,0.976,8784.906,8633,9001,0.976,8736.625,8203,9076,0.976,353.531,312,393
140,0.976,8820.000,8511,9017,0.976,8686.844,7950,9226,0.976,350.719,321,393
141,0.976,8777.281,8614,8961,0.976,8612.750,8072,9037,0.976,343.344,309,384
142,0.976,8711.875,8463,8975,0.976,8544.344,8011,8861,0.976,346.594,307,403
143,0.976,8741.000,8565,8932,0.976,8586.844,8081,8965,0.976,346.188,313,389
144,0.976,8723.344,8537,8914,0.976,8468.438,7991,8886,0.976,346.531,309,390
145,0.976,8772.656,8599,8964,0.976,8525.906,7938,8930,0.976,342.875,292,391
146,0.976,8670.688,8507,9000,0.976,8558.375,7844,9090,0.976,340.656,298,372
147,0.976,8850.969,8666,9025,0.976,8695.656,8018,9157,0.976,355.062,311,419
148,0.976,8802.469,8643,9007,0.976,8537.031,7967,8943,0.976,345.875,299,367
149,0.976,8753.156,8601,8997,0.976,8483.031,7810,8977,0.976,350.562,322,403
150,0.976,8688.312,8502,8866,0.976,8566.656,7824,8972,0.976,341.906,313,389
151,0.976,8758.281,8573,8955,0.976,8559.656,7933,8858,0.976,347.438,302,372
152,0.976,8716.250,8485,8851,0.976,8474.969,7813,9095,0.976,342.938,310,388
153,0.976,8698.469,8525,8905,0.976,8454.531,8046,8808,0.976,343.781,310,395
154,0.976,8675.438,8515,8882,0.976,8470.719,8010,8800,0.976,345.844,307,378
155,0.976,8701.594,8541,8857,0.976,8481.344,7880,8821,0.976,340.750,306,377
156,0.976,8748.125,8495,8981,0.976,8507.062,8067,8983,0.976,345.219,311,408
157,0.976,8741.906,8560,9009,0.976,8522.281,7923,8931,0.976,342.281,308,368
158,0.976,8650.469,8516,8800,0.976,8480.625,7933,8890,0.976,343.531,312,394
159,0.976,8606.844,8405,8787,0.976,8452.656,7920,8828,0.976,348.000,319,380
160,0.976,8634.281,8467,8811,0.976,8455.750,7946,8799,0.976,346.531,327,394
161,0.976,8685.156,8403,8863,0.976,8406.594,7941,8906,0.976,345.000,295,391
162,0.976,8620.406,8378,8920,0.976,8423.906,7998,8735,0.976,342.000,302,374
163,0.976,8637.062,8377,8808,0.976,8385.000,7835,8727,0.976,344.719,307,383
164,0.976,8652.594,8430,8943,0.976,8341.406,7790,8707,0.976,342.656,315,369
165,0.976,8630.531,8352,8831,0.976,8333.812,7836,8713,0.976,336.656,306,365
166,0.976,8590.594,8265,8846,0.976,8388.875,7885,8752,0.976,338.969,295,370
167,0.976,8630.375,8386,8826,0.976,8409.594,7733,8792,0.976,340.594,313,377
168,0.976,8495.500,8161,8666,0.976,8312.500,7841,8694,0.976,342.031,301,376
169,0.976,8628.500,8437,8888,0.976,8422.875,7971,8828,0.976,343.312,315,379
