 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
22,1.128,6041.946,5697,6318,1.128,10966.676,10706,11223,1.128,453.541,393,514
23,1.128,6112.135,5887,6430,1.128,10932.352,10727,11264,1.128,456.027,390,498
24,1.128,6215.135,5868,6568,1.128,10928.054,10559,11208,1.128,455.595,410,521
25,1.128,6335.865,5928,6661,1.128,10884.189,10594,11171,1.128,455.703,402,498
26,1.128,6441.811,6190,6824,1.128,10898.297,10601,11225,1.128,459.595,411,517
27,1.128,6548.676,6320,6967,1.128,10824.838,10533,11059,1.128,452.865,411,534
28,1.128,6698.784,6432,6996,1.128,10800.946,10446,10976,1.128,451.351,400,504
29,1.128,7045.595,6844,7260,1.128,11077.027,10834,11321,1.128,465.946,411,554
30,1.128,6966.297,6758,7357,1.128,10897.433,10614,11164,1.128,460.676,414,504
31,1.128,7019.757,6687,7302,1.128,10729.946,10474,11059,1.128,462.784,422,505
32,1.128,7055.595,6811,7467,1.128,10717.027,10476,10981,1.128,452.324,406,490
33,1.128,7079.892,6731,7306,1.128,10706.892,10387,10991,1.128,458.108,412,502
34,1.128,7179.081,6963,7532,1.128,10699.000,10300,11019,1.128,450.054,397,517
35,1.128,7365.405,7070,7687,1.128,10729.486,10380,11075,1.128,454.541,416,493
36,1.128,7317.865,7082,7641,1.128,10609.757,10271,10944,1.128,451.568,407,495
37,1.128,7349.135,7102,7726,1.128,10564.486,10239,10845,1.128,456.676,389,522
38,1.128,7392.567,7003,7720,1.128,10537.514,10275,10821,1.128,457.811,399,509
39,1.128,7474.541,7078,7797,1.128,10541.973,10108,10914,1.128,458.649,403,521
40,1.128,7494.757,7290,7748,1.128,10490.433,10212,10784,1.128,458.703,406,504
41,1.128,7553.162,7207,7945,1.128,10390.676,9946,10742,1.128,449.324,403,495
42,1.128,7598.054,7406,7789,1.128,10425.703,10096,10727,1.128,449.757,394,499
43,1.128,7614.405,7432,7859,1.128,10440.622,10020,10842,1.128,455.541,397,508
44,1.128,7744.027,7490,7959,1.128,10363.054,10056,10662,1.128,453.270,412,504
45,1.128,7940.973,7556,8171,1.128,10567.919,10262,10931,1.128,465.027,427,520
46,1.128,7842.189,7476,8102,1.128,10476.541,10143,11080,1.128,459.622,414,505
47,1.128,7831.271,7575,8115,1.128,10340.703,9964,10658,1.128,458.405,407,524
48,1.128,8159.729,7867,8382,1.128,10685.757,10329,10983,1.128,465.784,412,527
49,1.128,7972.486,7674,8170,1.128,10371.459,10095,10762,1.128,466.459,414,522
50,1.128,8003.352,7653,8281,1.128,10401.919,9985,10891,1.128,456.595,429,502
51,1.128,8122.622,7847,8507,1.128,10510.486,10059,10819,1.128,458.757,384,505
52,1.128,8114.271,7862,8365,1.128,10565.459,10195,10935,1.128,461.000,403,513
53,1.128,8157.648,7879,8427,1.128,10378.189,10139,10719,1.128,455.568,393,497
54,1.128,8052.433,7793,8255,1.128,10337.729,10072,10779,1.128,457.811,410,504
55,1.128,8102.567,7848,8369,1.128,10279.054,9991,10684,1.128,454.486,414,531
56,1.128,8144.352,7898,8485,1.128,10290.784,9881,10614,1.128,453.189,387,528
57,1.128,8225.892,8013,8577,1.128,10374.027,10077,10697,1.128,460.351,416,523
58,1.128,8244.973,8001,8444,1.128,10207.595,9948,10487,1.128,448.297,398,513
59,1.128,8247.271,8003,8562,1.128,10228.297,9904,10556,1.128,458.351,423,515
60,1.128,8202.703,7967,8538,1.128,10203.000,9869,10574,1.128,459.568,395,516
61,1.128,8202.324,7989,8471,1.128,10211.595,9898,10605,1.128,455.649,412,503
62,1.128,8228.000,7959,8545,1.128,10161.595,9833,10542,1.128,454.000,399,499
63,1.128,8259.622,7963,8581,1.128,10125.838,9847,10501,1.128,452.459,419,501
64,1.128,8364.433,8041,8562,1.128,10151.459,9872,10522,1.128,465.486,396,514
65,1.128,8335.838,8072,8579,1.128,10179.189,9897,10533,1.128,456.432,383,507
66,1.128,8353.108,8113,8700,1.128,10210.433,9890,10677,1.128,458.811,425,499
67,1.128,8416.352,8170,8619,1.128,10246.648,9996,10519,1.128,457.135,392,504
68,1.128,8419.054,8250,8719,1.128,10179.811,9880,10598,1.128,449.784,403,516
69,1.128,8385.838,8122,8546,1.128,10197.216,9841,10517,1.128,460.595,409,504
70,1.128,8371.081,8203,8523,1.128,10126.108,9794,10572,1.128,449.568,400,490
71,1.128,8444.757,8273,8637,1.128,10116.729,9760,10596,1.128,456.162,410,504
72,1.128,8387.352,8200,8567,1.128,10078.378,9694,10475,1.128,451.189,406,492
73,1.128,8496.243,8294,8678,1.128,10165.054,9829,10407,1.128,459.811,416,536
74,1.128,8540.216,8372,8745,1.128,10118.946,9885,10510,1.128,460.000,412,511
75,1.128,8487.865,8239,8698,1.128,10083.324,9659,10479,1.128,456.649,401,503
76,1.128,8538.595,8276,8960,1.128,10049.811,9825,10348,1.128,463.865,408,508
77,1.128,8843.027,8592,9038,1.128,10435.622,10122,10837,1.128,473.486,412,540
78,1.128,8634.648,8394,8871,1.128,10195.919,9973,10445,1.128,461.270,408,521
79,1.128,8591.676,8371,8786,1.128,10147.919,9801,10435,1.128,452.649,419,513
80,1.128,8614.514,8411,8923,1.128,10112.946,9894,10354,1.128,451.081,417,503
81,1.128,8255.514,8088,8467,1.128,9771.892,9405,10168,1.128,488.054,430,519
82,1.128,8511.838,8299,8751,1.128,9901.865,9602,10204,1.128,499.000,428,538
83,1.128,8534.081,8370,8754,1.128,9903.135,9544,10135,1.128,494.297,447,551
84,1.128,8512.108,8293,8723,1.128,9882.352,9536,10158,1.128,493.351,451,543
85,1.128,8484.352,8289,8738,1.128,9968.757,9632,10266,1.128,490.081,447,531
86,1.128,8462.000,8271,8696,1.128,9909.541,9464,10188,1.128,491.541,429,546
87,1.128,8669.757,8469,8934,1.128,10064.919,9643,10395,1.128,502.730,456,544
88,1.128,8530.405,8285,8676,1.128,9935.486,9602,10192,1.128,493.514,446,567
89,1.128,8548.811,8308,8784,1.128,9934.378,9737,10135,1.128,491.108,445,530
90,1.128,8518.567,8281,8777,1.128,9889.135,9532,10110,1.128,493.378,426,535
91,1.128,8544.622,8321,8874,1.128,9917.352,9557,10203,1.128,493.784,440,554
92,1.128,8521.784,8361,8805,1.128,9854.352,9550,10183,1.128,483.649,425,536
93,1.128,8507.946,8263,8770,1.128,9825.216,9485,10131,1.128,481.000,419,519
94,1.128,8556.946,8304,8885,1.128,9776.378,9441,10150,1.128,498.135,441,549
95,1.128,8578.243,8210,8796,1.128,9787.865,9524,10062,1.128,495.216,452,544
96,1.128,8575.784,8331,8999,1.128,9738.648,9463,10120,1.128,494.000,447,540
97,1.128,8582.514,8397,8759,1.128,9840.433,9423,10286,1.128,492.892,416,572
98,1.128,8576.378,8363,8823,1.128,9747.378,9445,10082,1.128,488.703,435,526
99,1.128,8518.703,8281,8777,1.128,9705.162,9436,9985,1.128,486.486,429,544
100,1.128,8543.000,8316,8783,1.128,9691.622,9295,10078,1.128,493.432,447,579
101,1.128,8563.081,8306,8814,1.128,9617.297,9390,9919,1.128,488.757,431,562
102,1.128,8649.027,8443,8865,1.128,9752.459,9431,10173,1.128,488.351,429,553
103,1.128,8671.567,8482,8971,1.128,9766.433,9514,10085,1.128,495.973,440,565
104,1.128,8616.405,8398,8820,1.128,9683.352,9317,10030,1.128,486.919,437,544
105,1.128,8579.243,8276,8858,1.128,9704.541,9390,10060,1.128,481.054,431,528
106,1.128,8570.811,8304,8799,1.128,9669.784,9299,9967,1.128,483.514,422,540
107,1.128,8625.271,8312,8814,1.128,9701.459,9292,10078,1.128,481.730,435,540
108,1.128,8655.757,8457,8929,1.128,9656.189,9346,9880,1.128,486.730,436,545
109,1.128,8670.567,8477,8948,1.128,9702.216,9370,9957,1.128,483.703,437,547
110,1.128,8636.567,8410,8822,1.128,9682.676,9371,9987,1.128,490.243,459,573
111,1.128,8668.595,8433,8875,1.128,9680.676,9387,9958,1.128,482.649,443,543
112,1.128,8639.352,8398,8886,1.128,9582.703,9282,10033,1.128,486.054,440,539
113,1.128,8649.946,8477,8897,1.128,9571.648,9254,9763,1.128,481.324,432,541
114,1.128,8616.892,8394,8862,1.128,9609.108,9325,9810,1.128,483.000,429,532
115,1.128,8723.865,8531,8970,1.128,9741.514,9383,10015,1.128,486.486,432,528
116,1.128,8643.811,8393,8882,1.128,9585.000,9351,9848,1.128,483.000,440,548
117,1.128,8651.324,8442,8855,1.128,9587.405,9461,9859,1.128,484.054,401,547
118,1.128,8660.757,8434,8936,1.128,9493.622,9155,9797,1.128,490.378,429,539
119,1.128,8661.514,8377,8990,1.128,9590.405,9256,9816,1.128,486.703,431,545
120,1.128,8633.514,8425,8878,1.128,9567.108,9200,9764,1.128,477.568,407,526
121,1.128,8632.486,8405,8898,1.128,9632.892,9228,9950,1.128,487.784,445,529
122,1.128,8557.081,8290,8878,1.128,9552.000,9268,9801,1.128,488.568,432,541
123,1.128,8587.135,8389,8778,1.128,9550.838,9167,9920,1.128,486.054,429,547
124,1.128,8631.000,8484,8870,1.128,9540.567,9267,9819,1.128,483.784,434,551
125,1.128,8606.946,8362,8804,1.128,9504.459,9188,9706,1.128,484.324,428,537
126,1.128,8584.243,8355,8714,1.128,9560.838,9283,9908,1.128,489.405,437,537
127,1.128,8623.784,8375,8838,1.128,9469.811,9174,9915,1.128,488.243,442,554
128,1.128,8549.514,8369,8823,1.128,9562.000,9267,9822,1.128,483.432,436,547
129,1.128,8542.405,8349,8747,1.128,9524.216,9211,9797,1.128,485.838,424,537
130,1.128,8548.297,8361,8822,1.128,9464.838,9134,9690,1.128,479.730,431,519
131,1.128,8558.946,8293,8788,1.128,9519.054,9141,9868,1.128,479.946,416,529
132,1.128,8536.648,8268,8725,1.128,9492.027,9174,9846,1.128,487.865,452,523
133,1.128,8543.081,8342,8734,1.128,9406.973,9202,9782,1.128,487.108,405,531
134,1.128,8531.757,8366,8725,1.128,9417.892,9132,9673,1.128,479.351,425,557
135,1.128,8525.081,8246,8763,1.128,9410.352,9161,9654,1.128,483.784,435,534
136,1.128,8587.622,8371,8828,1.128,9429.703,9082,9665,1.128,478.081,434,537
137,1.128,8639.162,8397,8906,1.128,9466.811,8912,9846,1.128,482.676,416,539
138,1.128,8810.514,8422,9225,1.128,9642.081,9402,9926,1.128,487.432,432,530
139,1.128,8718.000,8465,8940,1.128,9485.973,9161,9821,1.128,483.730,422,554
140,1.128,8605.081,8401,8902,1.128,9426.405,9110,9773,1.128,491.081,435,547
141,1.128,8561.378,8339,8761,1.128,9408.811,8979,9706,1.128,487.595,438,565
142,1.128,8545.243,8311,8753,1.128,9366.486,8998,9742,1.128,477.351,440,515
143,1.128,8585.027,8355,8771,1.128,9358.622,8969,9645,1.128,480.838,444,531
144,1.128,8547.703,8380,8768,1.128,9305.838,8938,9636,1.128,479.162,428,521
145,1.128,8579.352,8379,8780,1.128,9355.622,9016,9697,1.128,473.108,423,529
146,1.128,8517.324,8235,8780,1.128,9367.000,8945,9638,1.128,477.649,405,532
147,1.128,8519.811,8218,8768,1.128,9353.567,9047,9603,1.128,481.514,430,520
148,1.128,8577.973,8341,8794,1.128,9305.000,8990,9545,1.128,476.216,415,528
149,1.128,8555.189,8321,8762,1.128,9316.378,9007,9645,1.128,483.432,437,520
150,1.128,8476.378,8242,8767,1.128,9346.838,9041,9736,1.128,473.811,412,526
151,1.128,8529.622,8338,8753,1.128,9333.189,9066,9695,1.128,475.297,401,529
152,1.128,8598.648,8365,8791,1.128,9303.433,8957,9587,1.128,476.027,441,544
153,1.128,8545.757,8305,8868,1.128,9298.892,8954,9542,1.128,472.486,424,532
154,1.128,8584.648,8288,8838,1.128,9246.243,8925,9482,1.128,476.973,393,527
155,1.128,8515.703,8289,8762,1.128,9248.189,8967,9545,1.128,476.324,409,524
156,1.128,8511.946,8311,8650,1.128,9295.324,9130,9538,1.128,478.541,432,552
157,1.128,8476.027,8298,8673,1.128,9199.541,8896,9440,1.128,472.730,429,517
158,1.128,8481.054,8213,8889,1.128,9252.811,8944,9627,1.128,470.676,430,548
159,1.128,8532.838,8308,8736,1.128,9245.135,8961,9536,1.128,469.027,413,534
160,1.128,8526.243,8293,8767,1.128,9304.703,9103,9554,1.128,472.622,419,519
161,1.128,8484.243,8325,8691,1.128,9204.081,8941,9423,1.128,474.405,424,518
162,1.128,8601.811,8270,8838,1.128,9268.973,8944,9516,1.128,468.568,409,505
163,1.128,8494.108,8289,8680,1.128,9239.784,9006,9443,1.128,476.973,431,525
164,1.128,8510.811,8272,8693,1.128,9243.486,8990,9504,1.128,470.838,410,526
165,1.128,8467.541,8148,8730,1.128,9209.567,9000,9484,1.128,474.838,433,519
166,1.128,8502.486,8259,8739,1.128,9203.784,8919,9451,1.128,466.811,404,511
167,1.128,8439.324,8208,8790,1.128,9257.729,9013,9464,1.128,468.243,407,503
168,1.128,8504.405,8287,8792,1.128,9224.622,9016,9412,1.128,471.216,418,510
169,1.128,8458.054,8274,8649,1.128,9207.216,8875,9478,1.128,474.162,421,521
170,1.128,8497.892,8293,8745,1.128,9195.459,8930,9443,1.128,471.892,406,516
171,1.128,8529.703,8344,8758,1.128,9203.865,8855,9497,1.128,461.135,405,532
172,1.128,8488.243,8210,8788,1.128,9277.486,8937,9545,1.128,460.297,389,505
173,1.128,8476.271,8088,8726,1.128,9169.865,8848,9492,1.128,461.297,430,517
174,1.128,8528.486,8320,8765,1.128,9133.595,8821,9484,1.128,452.703,405,500
175,1.128,8544.297,8369,8758,1.128,9221.729,8944,9549,1.128,458.054,413,509
176,1.128,8555.703,8396,8786,1.128,9304.648,8999,9524,1.128,452.946,416,505
177,1.128,8556.378,8346,8741,1.128,9231.243,8830,9530,1.128,457.027,405,532
178,1.128,8489.865,8253,8690,1.128,9180.027,8856,9425,1.128,459.838,407,531
179,1.128,8452.324,8116,8748,1.128,9113.622,8880,9370,1.128,454.243,392,540
180,1.128,8476.135,8302,8674,1.128,9136.541,8867,9503,1.128,454.622,424,481
181,1.128,8463.973,8243,8697,1.128,9096.000,8754,9349,1.128,458.108,426,508
182,1.128,8543.757,8267,8798,1.128,9229.189,8977,9556,1.128,457.892,418,507
183,1.128,8660.622,8451,8927,1.128,9273.135,8948,9638,1.128,460.459,400,511
184,1.128,8549.973,8295,8830,1.128,9174.378,8882,9530,1.128,450.324,402,521
185,1.128,8543.946,8299,8797,1.128,9110.892,8787,9367,1.128,457.324,422,515
186,1.128,8521.703,8339,8762,1.128,9110.919,8866,9420,1.128,455.838,421,512
187,1.128,8549.054,8365,8840,1.128,9096.541,8768,9417,1.128,457.541,414,495
188,1.128,8519.405,8237,8705,1.128,9081.865,8802,9591,1.128,449.162,392,499
189,1.128,8407.595,8208,8634,1.128,9128.162,8829,9361,1.128,458.243,417,511
190,1.128,8472.081,8251,8733,1.128,9076.108,8778,9352,1.128,456.568,424,507
191,1.128,8442.622,8145,8641,1.128,8935.784,8577,9268,1.128,455.784,406,508
192,1.128,8471.135,8204,8760,1.128,8986.838,8770,9404,1.128,451.405,409,500
193,1.128,8452.757,8213,8676,1.128,9006.567,8765,9258,1.128,456.135,391,498
194,1.128,8454.352,8151,8709,1.128,8945.189,8616,9341,1.128,456.595,413,500
195,1.128,8443.919,8177,8732,1.128,9019.271,8781,9378,1.128,450.892,414,495
196,1.128,8566.946,8297,8804,1.128,9141.433,8884,9414,1.128,463.432,420,539
197,1.128,8461.729,8194,8669,1.128,9085.973,8809,9360,1.128,454.892,402,496
198,1.128,8504.838,8286,8757,1.128,9101.297,8882,9323,1.128,456.973,406,531
199,1.128,8475.946,8335,8665,1.128,8989.514,8728,9253,1.128,448.919,390,534
200,1.128,8444.486,8131,8603,1.128,9015.189,8769,9321,1.128,452.568,398,497
