 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
71,1.128,9818.703,9444,10261,1.128,15427.378,14967,15967,1.128,316.865,273,344
72,1.128,9789.405,9440,10189,1.128,15353.595,14986,15733,1.128,318.000,280,361
73,1.128,9777.784,9331,10342,1.128,15314.486,14788,15881,1.128,310.216,275,343
74,1.128,9830.622,9461,10240,1.128,15237.108,14796,15599,1.128,313.676,267,338
75,1.128,9805.838,9387,10272,1.128,15262.189,14757,15587,1.128,317.432,277,365
76,1.128,9836.729,9504,10347,1.128,15223.433,14854,15612,1.128,314.973,279,348
77,1.128,9929.459,9627,10353,1.128,15240.054,14774,15585,1.128,314.757,278,350
78,1.128,9899.811,9520,10247,1.128,15148.352,14857,15466,1.128,311.270,264,345
79,1.128,9921.595,9644,10265,1.128,15248.081,14981,15627,1.128,314.676,281,368
80,1.128,9960.243,9709,10449,1.128,15152.784,14856,15663,1.128,311.000,271,359
81,1.128,10008.243,9615,10440,1.128,15113.838,14596,15463,1.128,312.838,273,343
82,1.128,10018.027,9699,10430,1.128,15022.622,14637,15559,1.128,314.270,278,356
83,1.128,10023.703,9650,10344,1.128,15069.271,14675,15678,1.128,313.405,267,344
84,1.128,10037.081,9777,10539,1.128,14925.243,14450,15221,1.128,310.459,264,350
85,1.128,10198.378,9926,10541,1.128,15154.135,14694,15514,1.128,318.054,287,359
86,1.128,10174.189,9824,10520,1.128,15075.595,14642,15501,1.128,315.000,273,355
87,1.128,10143.486,9843,10486,1.128,15025.514,14621,15490,1.128,313.892,270,347
88,1.128,10229.108,9712,10603,1.128,14912.919,14449,15558,1.128,304.730,263,363
89,1.128,10204.541,9922,10569,1.128,14951.622,14547,15442,1.128,314.297,277,343
90,1.128,10264.459,9950,10585,1.128,14865.297,14274,15306,1.128,312.784,289,342
91,1.128,10196.243,9892,10623,1.128,14907.378,14547,15334,1.128,312.486,273,346
92,1.128,10406.676,10178,10876,1.128,15045.838,14507,15309,1.128,314.865,281,356
93,1.128,10408.433,9953,10866,1.128,15031.135,14678,15505,1.128,312.568,281,352
94,1.128,10332.405,10015,10654,1.128,14915.514,14407,15608,1.128,311.081,280,339
95,1.128,10414.108,9979,10734,1.128,14871.297,14459,15344,1.128,309.378,284,338
96,1.128,10319.919,9978,10636,1.128,14868.541,14349,15399,1.128,313.595,288,365
97,1.128,10320.541,9851,10717,1.128,14803.541,14275,15277,1.128,311.378,273,350
98,1.128,10680.162,10260,11073,1.128,15222.433,14885,15626,1.128,315.486,280,359
99,1.128,10505.892,10200,10985,1.128,14945.595,14601,15339,1.128,310.324,268,349
100,1.128,10427.135,10081,10859,1.128,14827.622,14430,15398,1.128,310.000,270,336
101,1.128,10707.567,10357,11145,1.128,15168.054,14739,15573,1.128,310.027,284,351
102,1.128,10548.622,10230,10909,1.128,15019.271,14624,15345,1.128,312.243,271,350
103,1.128,10492.811,10146,10974,1.128,14924.729,14547,15394,1.128,311.649,273,354
104,1.128,10451.027,10007,10908,1.128,14830.162,14427,15206,1.128,312.054,272,360
105,1.128,10504.757,10234,10811,1.128,14797.271,14333,15285,1.128,306.514,271,343
106,1.128,10528.729,10211,10764,1.128,14820.703,14338,15302,1.128,310.081,271,337
107,1.128,10535.054,10270,10867,1.128,14730.784,14266,15090,1.128,308.514,269,347
108,1.128,10537.081,10182,10863,1.128,14670.514,14253,15209,1.128,307.000,273,336
109,1.128,10504.433,10258,10864,1.128,14570.081,13980,15062,1.128,306.000,272,339
110,1.128,10508.243,10276,10746,1.128,14661.216,14113,15178,1.128,305.081,269,363
111,1.128,10679.135,10395,11062,1.128,14732.216,14314,15196,1.128,310.568,271,353
112,1.128,10610.541,10277,10970,1.128,14579.378,13997,14998,1.128,304.946,273,333
113,1.128,10554.892,10212,10847,1.128,14484.946,14031,15011,1.128,306.514,271,330
114,1.128,10658.648,10439,10853,1.128,14602.108,14184,14896,1.128,303.486,274,341
115,1.128,10567.838,10226,10817,1.128,14456.189,14010,15030,1.128,307.297,279,351
116,1.128,10619.352,10262,10901,1.128,14416.135,14107,14812,1.128,305.622,277,352
117,1.128,10839.405,10613,11019,1.128,14786.622,14226,15291,1.128,311.189,269,347
118,1.128,10738.324,10532,10976,1.128,14560.729,14235,14965,1.128,304.459,272,342
119,1.128,10954.271,10605,11254,1.128,14830.271,14219,15424,1.128,308.162,277,341
120,1.128,10780.648,10578,11083,1.128,14648.027,14254,15030,1.128,303.757,272,330
121,1.128,10751.108,10397,11076,1.128,14384.433,13879,14749,1.128,308.189,273,348
122,1.128,10675.648,10425,10974,1.128,14389.703,14034,14849,1.128,302.622,277,352
123,1.128,10664.135,10321,10990,1.128,14346.405,14012,14856,1.128,307.757,268,340
124,1.128,10675.676,10302,11004,1.128,14335.189,14006,14631,1.128,303.081,264,331
125,1.128,10714.838,10465,10995,1.128,14281.081,13927,14719,1.128,305.378,271,347
126,1.128,10654.729,10330,10996,1.128,14215.135,13779,14603,1.128,306.216,280,358
127,1.128,10610.757,10213,10864,1.128,14185.892,13697,14634,1.128,304.919,280,334
128,1.128,10948.162,10744,11204,1.128,14588.297,14290,15037,1.128,304.351,273,350
129,1.128,10876.811,10572,11141,1.128,14323.919,14023,14789,1.128,303.892,268,338
130,1.128,10825.676,10528,11087,1.128,14164.919,13841,14458,1.128,303.270,262,345
131,1.128,10758.162,10524,11016,1.128,14105.865,13633,14401,1.128,298.838,266,336
132,1.128,10690.000,10402,11126,1.128,14121.514,13613,14536,1.128,298.541,271,338
133,1.128,10706.135,10403,10990,1.128,14017.459,13547,14433,1.128,301.514,276,346
134,1.128,10785.838,10416,11100,1.128,14066.703,13587,14438,1.128,301.973,265,341
135,1.128,10921.189,10679,11144,1.128,14323.405,13725,14873,1.128,306.649,280,347
136,1.128,10829.703,10547,11158,1.128,14143.054,13651,14485,1.128,299.730,264,336
137,1.128,10768.189,10469,11006,1.128,13962.892,13481,14417,1.128,301.784,269,344
138,1.128,10732.784,10532,10972,1.128,13892.271,13441,14335,1.128,292.135,256,323
139,1.128,10847.784,10645,11090,1.128,14029.378,13681,14530,1.128,303.189,276,336
140,1.128,10980.514,10732,11280,1.128,14105.108,13630,14471,1.128,300.351,276,329
141,1.128,10825.162,10693,11040,1.128,13923.000,13440,14340,1.128,301.297,263,332
142,1.128,11059.892,10759,11315,1.128,14122.946,13553,14534,1.128,297.324,262,328
143,1.128,10847.946,10528,11145,1.128,13946.622,13562,14480,1.128,299.378,259,330
144,1.128,10901.946,10582,11216,1.128,14024.486,13727,14368,1.128,297.297,268,332
145,1.128,10847.676,10626,11176,1.128,13868.919,13461,14257,1.128,296.054,265,336
146,1.128,10905.378,10517,11146,1.128,13880.405,13521,14359,1.128,291.757,257,335
147,1.128,11009.054,10712,11276,1.128,14083.784,13520,14440,1.128,297.541,265,333
148,1.128,10867.703,10566,11216,1.128,13827.648,13331,14416,1.128,299.027,266,346
149,1.128,10817.648,10421,11128,1.128,13760.567,13372,14209,1.128,291.973,258,321
150,1.128,10783.811,10469,10984,1.128,13722.378,13178,14203,1.128,294.811,257,334
151,1.128,10745.297,10536,11044,1.128,13719.811,13312,14137,1.128,295.000,249,332
152,1.128,10799.486,10641,11059,1.128,13633.541,13202,14238,1.128,295.730,267,327
153,1.128,10822.648,10576,11056,1.128,13610.784,13094,14203,1.128,294.054,259,332
154,1.128,10846.216,10563,11095,1.128,13597.459,13162,13945,1.128,291.730,265,331
155,1.128,10848.757,10493,11073,1.128,13744.973,13416,14079,1.128,289.108,252,325
156,1.128,10777.567,10440,11036,1.128,13649.486,13406,14037,1.128,293.405,271,330
157,1.128,10818.622,10539,11066,1.128,13606.027,13279,13892,1.128,291.730,232,324
158,1.128,10833.919,10624,11055,1.128,13640.676,13305,14020,1.128,292.081,270,317
159,1.128,10749.216,10481,10978,1.128,13542.433,13134,13967,1.128,289.784,254,329
160,1.128,10733.297,10394,11008,1.128,13489.567,13051,13913,1.128,289.514,249,326
161,1.128,10759.622,10521,11042,1.128,13464.784,13107,13974,1.128,292.243,258,347
162,1.128,10938.838,10608,11128,1.128,13649.352,13037,14033,1.128,294.270,261,337
163,1.128,10818.595,10566,11043,1.128,13652.271,13220,14113,1.128,297.297,273,335
164,1.128,10809.081,10619,11056,1.128,13457.405,13059,13775,1.128,292.865,259,323
165,1.128,10762.108,10496,11079,1.128,13455.108,13107,13814,1.128,288.351,257,327
166,1.128,10770.081,10440,11141,1.128,13420.784,12893,13827,1.128,282.054,249,313
167,1.128,10764.892,10402,11012,1.128,13401.459,13025,13944,1.128,284.189,256,311
168,1.128,10347.514,10070,10557,1.128,12796.703,12499,13198,1.128,478.432,430,550
169,1.128,10936.892,10719,11250,1.128,13647.648,13180,13971,1.128,554.919,486,604
170,1.128,11157.838,10798,11453,1.128,13741.541,13455,14164,1.128,563.865,508,625
171,1.128,11093.865,10819,11307,1.128,13608.919,13318,13954,1.128,549.541,506,612
172,1.128,11039.486,10775,11328,1.128,13610.000,13154,14063,1.128,554.378,516,611
173,1.128,11013.459,10700,11333,1.128,13472.000,13050,13900,1.128,550.135,494,598
174,1.128,10990.811,10747,11281,1.128,13404.757,13012,13746,1.128,546.865,487,597
175,1.128,10992.784,10816,11279,1.128,13389.514,12912,13847,1.128,545.892,485,634
176,1.128,11019.162,10811,11270,1.128,13431.459,13007,13777,1.128,546.919,499,594
177,1.128,11098.541,10773,11447,1.128,13564.108,13186,13845,1.128,537.676,483,585
178,1.128,11074.459,10856,11444,1.128,13470.811,13062,13879,1.128,535.622,487,570
179,1.128,11043.243,10752,11303,1.128,13382.162,12981,13702,1.128,542.189,485,596
180,1.128,10972.784,10671,11184,1.128,13248.162,12828,13721,1.128,542.135,478,592
181,1.128,11025.973,10797,11318,1.128,13380.189,13012,13729,1.128,541.135,490,603
182,1.128,11225.946,10906,11526,1.128,13556.541,13124,14059,1.128,550.892,510,608
183,1.128,11027.811,10701,11402,1.128,13397.541,13115,13663,1.128,532.432,482,589
184,1.128,11047.108,10794,11494,1.128,13393.622,13110,13882,1.128,539.297,494,583
185,1.128,10967.892,10687,11326,1.128,13263.081,12817,13813,1.128,542.730,495,606
186,1.128,10986.514,10696,11258,1.128,13251.729,12757,13676,1.128,531.703,454,584
187,1.128,10865.595,10685,11083,1.128,13291.811,12851,13765,1.128,534.189,483,592
188,1.128,10932.459,10550,11299,1.128,13179.622,12758,13493,1.128,531.757,467,588
189,1.128,10948.729,10692,11431,1.128,13262.919,12917,13624,1.128,534.973,472,595
190,1.128,11131.352,10745,11330,1.128,13464.189,13112,13835,1.128,541.541,490,605
191,1.128,11014.271,10663,11248,1.128,13271.189,12871,13537,1.128,529.973,481,581
192,1.128,11058.135,10853,11381,1.128,13169.838,12921,13551,1.128,525.838,463,592
193,1.128,10990.648,10719,11300,1.128,13288.919,12919,13638,1.128,534.297,496,612
194,1.128,10800.811,10510,11132,1.128,12994.433,12522,13467,1.128,435.000,395,491
195,1.128,10723.189,10449,10975,1.128,12980.919,12451,13429,1.128,288.811,262,328
196,1.128,10636.567,10439,10945,1.128,12809.865,12447,13163,1.128,288.838,244,327
197,1.128,10630.595,10369,11020,1.128,12687.324,12430,13167,1.128,289.432,266,324
198,1.128,10555.054,10316,10770,1.128,12641.622,12231,13020,1.128,288.514,248,321
199,1.128,10533.838,10234,10737,1.128,12798.784,12519,13034,1.128,292.108,260,330
200,1.128,10614.622,10387,10874,1.128,12743.514,12361,13166,1.128,284.649,262,305
