 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
87,0.976,10926.094,10736,11170,0.976,14997.156,14596,15375,0.976,468.000,406,548
88,0.976,11013.094,10679,11279,0.976,14950.969,14489,15360,0.976,466.344,378,555
89,0.976,11017.625,10623,11246,0.976,14952.031,14322,15353,0.976,464.812,386,533
90,0.976,10968.375,10725,11294,0.976,14833.344,14471,15310,0.976,462.594,401,536
91,0.976,11006.812,10746,11322,0.976,14818.562,14507,15174,0.976,464.844,404,541
92,0.976,11066.656,10755,11370,0.976,14891.344,14255,15293,0.976,453.656,383,555
93,0.976,11086.969,10819,11347,0.976,14781.375,14416,15120,0.976,460.250,376,542
94,0.976,11161.906,10942,11457,0.976,14915.750,14311,15385,0.976,466.031,378,549
95,0.976,11305.812,11059,11594,0.976,15054.438,14469,15478,0.976,468.000,393,574
96,0.976,11191.844,10839,11625,0.976,14947.219,14313,15377,0.976,465.906,375,575
97,0.976,11244.750,10921,11613,0.976,14901.375,14582,15263,0.976,464.094,404,581
98,0.976,11226.094,10889,11475,0.976,14790.438,14345,15197,0.976,463.688,371,562
99,0.976,11187.938,10771,11467,0.976,14745.219,14113,15198,0.976,462.156,378,542
100,0.976,11313.969,10946,11621,0.976,14907.406,14559,15345,0.976,464.031,398,582
101,0.976,11265.312,10846,11631,0.976,14796.938,14515,15121,0.976,464.219,407,577
102,0.976,11289.469,10624,11678,0.976,14779.031,14160,15078,0.976,460.594,366,563
103,0.976,11279.031,10877,11798,0.976,14737.781,14295,15036,0.976,464.062,371,535
104,0.976,11266.219,10741,11571,0.976,14670.594,14270,14976,0.976,459.719,373,568
105,0.976,11299.312,10867,11518,0.976,14686.844,14239,14988,0.976,450.719,399,537
106,0.976,11266.156,11004,11490,0.976,14652.625,14270,15091,0.976,458.688,385,541
107,0.976,11265.156,11020,11512,0.976,14501.281,14127,14916,0.976,456.000,390,529
108,0.976,11361.281,10997,11622,0.976,14533.719,14209,14838,0.976,460.188,375,545
109,0.976,11282.156,10951,11698,0.976,14563.531,14050,14998,0.976,453.844,385,560
110,0.976,11287.656,10961,11607,0.976,14543.625,14094,14940,0.976,450.938,368,511
111,0.976,11423.219,11060,11690,0.976,14705.875,14341,15145,0.976,455.688,393,558
112,0.976,11314.156,11010,11695,0.976,14553.156,14027,15065,0.976,465.406,378,577
113,0.976,11321.312,10954,11670,0.976,14572.656,14139,15009,0.976,460.094,400,516
114,0.976,11414.781,11086,11878,0.976,14584.031,14061,15104,0.976,455.312,390,528
115,0.976,11498.125,11183,11922,0.976,14781.812,14299,15217,0.976,464.031,404,565
116,0.976,11388.312,11031,11857,0.976,14526.406,14178,15056,0.976,466.594,396,544
117,0.976,11384.906,11030,11643,0.976,14564.812,14204,14922,0.976,446.531,378,532
118,0.976,11376.250,10934,11822,0.976,14463.125,14055,14812,0.976,453.500,402,555
119,0.976,11479.562,11149,11984,0.976,14553.875,14181,14890,0.976,458.375,389,539
120,0.976,11564.719,11152,12032,0.976,14525.062,14136,14893,0.976,462.531,385,569
121,0.976,11437.781,10965,11917,0.976,14353.938,13953,14816,0.976,462.312,397,572
122,0.976,11598.344,11161,12099,0.976,14547.812,14181,14946,0.976,464.281,398,557
123,0.976,11465.000,11075,12027,0.976,14343.438,13852,14999,0.976,455.406,365,562
124,0.976,11375.812,10964,11908,0.976,14312.562,13766,14696,0.976,450.375,394,513
125,0.976,11363.312,11058,11602,0.976,14264.625,13769,14556,0.976,450.438,368,550
126,0.976,11477.156,11222,11791,0.976,14335.188,13901,14726,0.976,460.969,379,559
127,0.976,11379.531,11116,11734,0.976,14277.125,13923,14608,0.976,458.250,386,527
128,0.976,11466.344,10982,11895,0.976,14298.938,13880,14830,0.976,452.719,382,559
129,0.976,11413.781,11118,11784,0.976,14285.719,13792,14652,0.976,447.594,386,516
130,0.976,11425.469,11166,11852,0.976,14241.094,13968,14577,0.976,447.438,365,534
131,0.976,11429.469,11194,11818,0.976,14092.625,13628,14440,0.976,450.156,386,557
132,0.976,11344.094,10963,11695,0.976,14054.344,13722,14428,0.976,443.875,385,519
133,0.976,11422.938,11064,11839,0.976,14114.344,13814,14487,0.976,452.531,378,563
134,0.976,11383.438,11082,11739,0.976,14028.250,13470,14382,0.976,443.531,382,513
135,0.976,11449.031,10980,11825,0.976,14073.062,13529,14446,0.976,448.594,368,552
136,0.976,11446.000,11029,11748,0.976,14099.688,13620,14435,0.976,451.094,382,521
137,0.976,11369.625,10910,11737,0.976,14000.594,13527,14278,0.976,443.250,389,523
138,0.976,11373.281,10946,11647,0.976,13897.969,13511,14309,0.976,443.594,376,541
139,0.976,11396.656,11079,11705,0.976,13945.594,13511,14352,0.976,447.062,378,496
140,0.976,11462.469,11040,11856,0.976,13959.344,13645,14255,0.976,448.406,401,552
141,0.976,11380.594,11028,11706,0.976,13812.375,13474,14135,0.976,440.656,374,520
142,0.976,11551.312,11088,12008,0.976,13931.156,13610,14417,0.976,444.250,380,550
143,0.976,11566.625,11085,11920,0.976,13916.344,13600,14238,0.976,437.281,366,477
144,0.976,11503.312,11029,11838,0.976,13917.688,13390,14280,0.976,432.250,369,495
145,0.976,11276.750,10940,11729,0.976,13639.750,13293,13937,0.976,462.188,364,552
146,0.976,11375.438,10826,11841,0.976,13736.000,13439,14063,0.976,449.000,394,525
147,0.976,11400.188,10849,11719,0.976,13758.312,13317,14070,0.976,446.125,370,547
148,0.976,11372.500,10869,11787,0.976,13800.062,13371,14387,0.976,439.250,361,512
149,0.976,11417.688,10838,11823,0.976,13876.094,13425,14263,0.976,440.062,378,539
150,0.976,11352.844,11080,11863,0.976,13872.312,13654,14257,0.976,442.750,370,536
151,0.976,11299.125,10945,11633,0.976,13718.281,13286,14077,0.976,437.562,381,515
152,0.976,11562.469,10946,12005,0.976,13924.719,13424,14272,0.976,450.469,384,520
153,0.976,11390.594,10924,11785,0.976,13780.469,13396,14058,0.976,436.594,373,510
154,0.976,11383.000,10924,11565,0.976,13679.969,13316,14122,0.976,445.188,378,515
155,0.976,11326.406,10976,11656,0.976,13670.750,13233,13944,0.976,440.750,388,530
156,0.976,11543.500,11188,12018,0.976,13878.062,13466,14223,0.976,447.188,398,521
157,0.976,11482.250,11085,11964,0.976,13866.219,13394,14172,0.976,451.312,391,515
158,0.976,11382.312,11134,11694,0.976,13673.031,13345,13992,0.976,442.438,388,554
159,0.976,11374.281,11098,11729,0.976,13658.188,13172,14175,0.976,439.406,358,502
160,0.976,11608.469,11119,12038,0.976,13772.781,13342,14016,0.976,445.656,390,551
161,0.976,11427.875,10957,11908,0.976,13662.750,13321,13947,0.976,442.062,378,523
162,0.976,11424.625,10956,11932,0.976,13576.969,13273,13877,0.976,442.031,398,535
163,0.976,11426.625,10767,11981,0.976,13564.656,13266,13799,0.976,438.344,369,533
164,0.976,11280.125,10740,11936,0.976,13488.656,13167,13893,0.976,435.812,361,511
165,0.976,11281.406,10739,11849,0.976,13474.688,13075,13820,0.976,429.844,381,483
166,0.976,11325.688,11028,11731,0.976,13540.719,13101,13897,0.976,434.938,357,505
167,0.976,11326.438,10996,11658,0.976,13461.969,12974,13874,0.976,434.250,373,502
168,0.976,11262.812,10893,11689,0.976,13306.188,12938,13707,0.976,430.781,363,498
169,0.976,11290.250,10869,11782,0.976,13295.375,13036,13774,0.976,432.281,376,520
170,0.976,11259.000,10932,11687,0.976,13375.000,12938,13686,0.976,432.281,391,522
171,0.976,11265.500,10887,11786,0.976,13416.750,13056,13710,0.976,428.500,367,486
172,0.976,11306.031,10946,11727,0.976,13418.812,12968,13730,0.976,422.062,366,477
173,0.976,11475.500,11075,12223,0.976,13602.688,13267,13908,0.976,436.781,372,541
174,0.976,11443.969,11092,11855,0.976,13667.625,13329,14025,0.976,439.000,380,525
175,0.976,11351.125,10878,11946,0.976,13450.719,13140,13778,0.976,434.594,371,509
176,0.976,11259.094,10928,11745,0.976,13411.094,13023,13779,0.976,424.906,361,490
177,0.976,11294.156,10751,11678,0.976,13378.562,13086,13842,0.976,433.094,369,514
178,0.976,11213.469,10871,11526,0.976,13307.281,13064,13596,0.976,419.938,354,482
179,0.976,11150.906,10859,11575,0.976,13208.438,12828,13495,0.976,426.469,348,469
180,0.976,11344.250,10999,11627,0.976,13309.844,12845,13723,0.976,428.344,367,481
181,0.976,11242.875,10884,11606,0.976,13168.906,12855,13407,0.976,419.062,347,496
182,0.976,11213.438,10864,11543,0.976,13097.875,12600,13313,0.976,418.344,359,496
183,0.976,11269.500,10760,11686,0.976,13242.969,12976,13589,0.976,420.969,354,544
184,0.976,11177.812,10814,11482,0.976,13129.375,12750,13474,0.976,424.250,366,502
185,0.976,11282.438,10860,11753,0.976,13119.656,12759,13456,0.976,419.844,342,496
186,0.976,11180.094,10758,11647,0.976,13080.219,12701,13371,0.976,422.344,381,487
187,0.976,11139.250,10724,11561,0.976,13090.438,12608,13506,0.976,427.000,363,505
188,0.976,11207.062,10780,11764,0.976,13231.938,12925,13470,0.976,425.469,366,521
189,0.976,11083.594,10778,11489,0.976,13019.031,12638,13320,0.976,415.969,368,471
190,0.976,11453.281,11071,11928,0.976,13393.562,12967,13746,0.976,434.469,360,508
191,0.976,11310.688,11000,11686,0.976,13150.062,12887,13470,0.976,417.406,359,486
192,0.976,11335.625,10845,11698,0.976,13191.656,12939,13518,0.976,420.094,365,484
193,0.976,11241.188,10884,11686,0.976,13016.750,12684,13440,0.976,421.719,364,517
194,0.976,11344.656,10870,11762,0.976,13286.719,12963,13614,0.976,422.062,355,486
195,0.976,11144.156,10711,11605,0.976,13121.688,12813,13552,0.976,419.719,357,516
196,0.976,11077.438,10765,11535,0.976,13037.031,12726,13353,0.976,426.094,362,529
197,0.976,11347.594,11006,11589,0.976,13203.531,12949,13485,0.976,427.812,367,500
198,0.976,11225.188,10823,11651,0.976,13005.250,12689,13288,0.976,417.812,350,503
199,0.976,11172.875,10775,11505,0.976,12908.875,12609,13163,0.976,414.781,335,485
200,0.976,11070.156,10716,11400,0.976,12894.625,12608,13112,0.976,410.969,348,481
