 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
173,1.585,9979.000,9647,10422,1.585,12185.865,11675,12657,1.585,495.962,417,577
174,1.585,10060.385,9579,10407,1.585,12201.808,11653,12721,1.585,496.173,428,574
175,1.585,10235.423,10030,10570,1.585,12453.558,11873,13045,1.585,483.596,426,546
176,1.585,8871.615,8500,9201,1.585,10729.096,10127,11127,1.585,540.923,472,591
177,1.585,9796.750,9418,10222,1.585,11896.730,11314,12331,1.585,506.327,455,551
178,1.585,9808.750,9431,10087,1.585,11920.730,11412,12349,1.585,506.250,459,598
179,1.585,9868.692,9553,10348,1.585,11886.154,11285,12303,1.585,507.288,470,610
180,1.585,9824.250,9575,10119,1.585,11897.654,11480,12569,1.585,504.250,454,560
181,1.585,9837.212,9490,10351,1.585,11882.480,11463,12273,1.585,498.962,443,565
182,1.585,9845.058,9586,10143,1.585,11815.385,11374,12345,1.585,500.135,434,574
183,1.585,9824.827,9545,10135,1.585,11848.615,11519,12317,1.585,491.173,442,557
184,1.585,9855.250,9569,10212,1.585,11805.904,11325,12396,1.585,503.692,442,573
185,1.585,9985.865,9786,10329,1.585,11944.096,11436,12459,1.585,503.962,435,568
186,1.585,9893.250,9604,10261,1.585,11893.365,11402,12207,1.585,499.885,442,583
187,1.585,9863.827,9531,10241,1.585,11871.154,11314,12308,1.585,497.788,433,580
188,1.585,9859.308,9634,10270,1.585,11821.135,11368,12261,1.585,494.673,437,561
189,1.585,9855.770,9534,10383,1.585,11773.770,11290,12336,1.585,490.365,416,548
190,1.585,9857.462,9447,10167,1.585,11738.115,11372,12279,1.585,496.000,442,548
191,1.585,10024.288,9692,10436,1.585,11938.288,11362,12450,1.585,502.462,451,565
192,1.585,10144.038,9869,10445,1.585,12080.635,11612,12663,1.585,498.865,437,568
193,1.585,9985.808,9651,10342,1.585,11922.673,11325,12399,1.585,489.731,425,556
194,1.585,9985.596,9761,10247,1.585,11811.673,11240,12304,1.585,497.865,426,569
195,1.585,9943.673,9487,10270,1.585,11736.904,11192,12330,1.585,493.019,440,589
196,1.585,9930.596,9729,10158,1.585,11804.577,11266,12281,1.585,487.385,425,561
197,1.585,9947.596,9614,10467,1.585,11792.404,11244,12294,1.585,489.962,429,568
198,1.585,9931.788,9465,10159,1.585,11796.000,11280,12360,1.585,489.904,421,553
199,1.585,9838.096,9507,10294,1.585,11713.750,11146,12250,1.585,491.365,437,566
200,1.585,9963.788,9621,10395,1.585,11627.115,11143,12199,1.585,483.250,419,572
