 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
228,1.128,648.784,462,1007,1.128,4508.459,4329,4756,1.128,169.541,151,201
229,1.128,644.135,443,1059,1.128,4477.865,4326,4709,1.128,166.784,146,188
230,1.128,648.757,473,1064,1.128,4442.189,4258,4588,1.128,168.027,143,190
231,1.128,654.432,478,1069,1.128,4560.541,4418,4741,1.128,169.730,145,195
232,1.128,658.541,493,1052,1.128,4601.297,4314,4738,1.128,172.324,153,200
233,1.128,668.162,474,1068,1.128,4585.838,4345,4753,1.128,168.811,153,195
234,1.128,662.838,439,1069,1.128,4494.459,4218,4686,1.128,170.297,149,205
235,1.128,667.135,498,1072,1.128,4532.486,4325,4698,1.128,169.054,146,208
236,1.128,657.568,479,1057,1.128,4458.486,4295,4669,1.128,170.919,146,192
237,1.128,669.838,492,1096,1.128,4543.676,4305,4738,1.128,166.919,147,192
238,1.128,656.378,502,1091,1.128,4484.486,4235,4674,1.128,168.162,148,191
239,1.128,665.108,465,1036,1.128,4509.622,4236,4615,1.128,168.730,150,198
240,1.128,658.054,480,1061,1.128,4499.729,4284,4677,1.128,167.351,140,192
241,1.128,665.513,449,1072,1.128,4448.973,4286,4566,1.128,167.514,141,187
242,1.128,659.162,455,1090,1.128,4427.108,4200,4551,1.128,169.730,153,184
243,1.128,659.432,467,1070,1.128,4412.486,4244,4613,1.128,168.216,145,194
244,1.128,652.513,444,1059,1.128,4440.433,4233,4584,1.128,167.324,143,185
245,1.128,666.216,481,1090,1.128,4412.811,4223,4615,1.128,168.811,145,196
246,1.128,656.270,457,1068,1.128,4370.919,4177,4572,1.128,166.811,148,187
247,1.128,655.108,476,1069,1.128,4397.378,4214,4608,1.128,168.270,148,187
248,1.128,651.703,469,1064,1.128,4392.027,4172,4611,1.128,166.865,146,200
249,1.128,668.946,439,1095,1.128,4477.216,4253,4792,1.128,171.514,151,209
250,1.128,685.135,490,1092,1.128,4541.811,4300,4736,1.128,171.135,146,197
251,1.128,667.297,459,1110,1.128,4439.081,4227,4620,1.128,167.730,147,195
