 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
94,1.128,8879.108,8358,9164,1.128,9964.919,9600,10250,1.128,524.189,471,645
95,1.128,9165.459,8857,9433,1.128,10227.757,9983,10536,1.128,520.000,465,631
96,1.128,8958.297,8662,9227,1.128,10035.189,9666,10291,1.128,517.838,447,642
97,1.128,8891.595,8622,9318,1.128,9964.648,9489,10362,1.128,515.216,459,617
98,1.128,8902.595,8598,9160,1.128,9974.352,9633,10282,1.128,515.027,441,601
99,1.128,8899.676,8465,9248,1.128,9904.729,9542,10268,1.128,508.324,441,587
100,1.128,8959.973,8577,9312,1.128,9885.271,9601,10130,1.128,511.892,442,596
101,1.128,8873.676,8544,9125,1.128,9898.838,9593,10180,1.128,514.541,404,595
102,1.128,8887.973,8658,9205,1.128,9903.433,9580,10254,1.128,512.351,443,591
103,1.128,8883.514,8578,9180,1.128,9883.648,9592,10096,1.128,511.054,438,655
104,1.128,8876.865,8607,9240,1.128,9804.514,9501,10194,1.128,507.676,453,580
105,1.128,8905.297,8609,9192,1.128,9872.216,9488,10205,1.128,507.189,418,581
106,1.128,9097.135,8722,9575,1.128,10097.378,9737,10443,1.128,518.757,454,623
107,1.128,9088.081,8737,9449,1.128,10062.243,9722,10368,1.128,521.432,453,604
108,1.128,8970.622,8626,9215,1.128,9931.648,9607,10255,1.128,513.027,434,608
109,1.128,8937.729,8719,9221,1.128,9841.243,9516,10114,1.128,511.892,433,596
110,1.128,8905.352,8573,9184,1.128,9812.433,9518,10170,1.128,503.216,432,598
111,1.128,8931.243,8615,9156,1.128,9798.189,9495,10243,1.128,507.784,442,599
112,1.128,8926.405,8724,9125,1.128,9688.352,9330,9910,1.128,510.000,434,646
113,1.128,8922.567,8491,9205,1.128,9719.919,9421,10068,1.128,507.405,429,626
114,1.128,8940.757,8617,9365,1.128,9668.946,9412,9917,1.128,508.054,410,613
115,1.128,8897.081,8565,9154,1.128,9664.189,9306,9905,1.128,509.054,428,608
116,1.128,8894.892,8499,9154,1.128,9662.271,9379,10003,1.128,508.919,444,583
117,1.128,8885.838,8680,9090,1.128,9713.352,9341,9950,1.128,504.459,417,583
118,1.128,8924.811,8599,9278,1.128,9734.514,9468,9982,1.128,502.595,413,632
119,1.128,8973.676,8681,9283,1.128,9677.081,9380,9961,1.128,508.622,454,587
120,1.128,8945.919,8629,9311,1.128,9724.595,9341,10179,1.128,502.595,405,598
121,1.128,9162.378,8798,9346,1.128,9862.811,9423,10060,1.128,511.432,410,583
122,1.128,9098.243,8551,9337,1.128,9745.486,9480,9971,1.128,509.514,452,604
