 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
96,0.976,6952.844,6325,7320,0.976,4699.219,3333,5572,0.976,327.219,295,354
97,0.976,6860.000,6196,7341,0.976,4744.906,3521,5469,0.976,337.750,305,374
98,0.976,6867.062,6059,7301,0.976,4706.875,3235,5410,0.976,340.719,297,387
99,0.976,6803.688,6096,7209,0.976,4665.188,3203,5527,0.976,339.000,296,385
100,0.976,6820.969,6140,7245,0.976,4658.125,3324,5387,0.976,337.312,304,380
101,0.976,6840.375,6108,7192,0.976,4640.562,3225,5372,0.976,338.094,295,397
102,0.976,6802.062,6117,7198,0.976,4630.781,3389,5375,0.976,332.250,300,377
103,0.976,6733.250,6095,7143,0.976,4647.094,3246,5435,0.976,331.438,285,384
104,0.976,6731.844,6222,7193,0.976,4609.250,3275,5290,0.976,337.562,277,369
105,0.976,6749.219,6167,7144,0.976,4576.094,3296,5434,0.976,337.375,295,381
106,0.976,6898.875,6161,7457,0.976,4706.812,3311,5449,0.976,340.094,308,371
107,0.976,6765.156,5886,7177,0.976,4616.719,3142,5339,0.976,338.250,290,382
108,0.976,6780.938,6107,7157,0.976,4627.438,3135,5347,0.976,337.062,293,390
109,0.976,6743.906,6138,7105,0.976,4664.812,3286,5491,0.976,333.719,288,368
110,0.976,6737.188,6105,7145,0.976,4602.594,3375,5283,0.976,339.156,297,369
111,0.976,6687.188,5930,7268,0.976,4580.062,3272,5282,0.976,338.375,306,369
112,0.976,6712.906,6068,7124,0.976,4499.969,3008,5207,0.976,329.562,296,373
113,0.976,6727.625,5951,7192,0.976,4468.500,3163,5122,0.976,338.406,300,382
114,0.976,7079.156,6181,7722,0.976,4723.344,3213,5365,0.976,333.594,294,367
115,0.976,7257.375,6330,7853,0.976,4782.844,3363,5536,0.976,331.500,305,367
116,0.976,7248.188,6446,7701,0.976,4744.156,3309,5505,0.976,333.156,290,365
117,0.976,7215.938,6397,7792,0.976,4694.156,3220,5428,0.976,333.500,292,368
118,0.976,7340.812,6568,7853,0.976,4881.594,3433,5664,0.976,340.562,287,398
119,0.976,7258.906,6523,7739,0.976,4817.906,3267,5569,0.976,326.125,291,367
120,0.976,7280.312,6470,7804,0.976,4775.438,3124,5597,0.976,334.875,309,366
121,0.976,7195.031,6332,7667,0.976,4749.625,3172,5483,0.976,332.719,294,383
122,0.976,7160.250,6549,7795,0.976,4736.406,3210,5466,0.976,347.406,311,385
123,0.976,7157.062,6311,7766,0.976,4714.281,3169,5505,0.976,348.031,312,402
124,0.976,7143.844,6445,7570,0.976,4753.250,3298,5447,0.976,337.344,311,383
125,0.976,7029.219,6255,7522,0.976,4708.125,3200,5640,0.976,332.781,300,376
126,0.976,7160.531,6304,7629,0.976,4712.750,3191,5457,0.976,337.031,295,392
127,0.976,7130.594,6374,7668,0.976,4709.500,3162,5489,0.976,333.562,296,379
128,0.976,7107.375,6465,7576,0.976,4726.500,3074,5673,0.976,346.906,315,382
129,0.976,7145.438,6401,7638,0.976,4680.969,3135,5415,0.976,340.938,310,367
130,0.976,7141.812,6265,7638,0.976,4685.656,3200,5432,0.976,334.594,284,365
131,0.976,7130.250,6468,7510,0.976,4652.344,3177,5441,0.976,333.688,303,368
132,0.976,7082.562,6296,7593,0.976,4706.625,3053,5484,0.976,336.062,295,375
133,0.976,7059.406,6326,7626,0.976,4723.781,3251,5499,0.976,334.125,307,377
134,0.976,7076.688,6229,7699,0.976,4665.812,3265,5404,0.976,338.938,304,383
135,0.976,7134.969,6305,7572,0.976,4615.438,3018,5376,0.976,331.469,277,388
136,0.976,7164.375,6195,7722,0.976,4594.406,3033,5285,0.976,329.406,289,361
137,0.976,7139.188,6393,7740,0.976,4584.469,3150,5383,0.976,329.719,296,379
138,0.976,7132.938,6295,7670,0.976,4590.438,3018,5404,0.976,333.219,303,378
139,0.976,7143.438,6354,7517,0.976,4645.031,3221,5345,0.976,342.750,321,378
140,0.976,7123.875,6348,7573,0.976,4603.875,3057,5362,0.976,331.125,307,362
141,0.976,7090.000,6304,7595,0.976,4621.875,3023,5430,0.976,332.188,299,371
142,0.976,7282.625,6299,7813,0.976,4712.156,3165,5474,0.976,336.188,303,364
143,0.976,7315.625,6533,7842,0.976,4714.125,3035,5510,0.976,342.188,309,388
144,0.976,7178.438,6222,7729,0.976,4655.219,3015,5457,0.976,340.625,305,385
145,0.976,7164.781,6416,7640,0.976,4602.625,3035,5358,0.976,342.719,288,388
146,0.976,7243.812,6514,7719,0.976,4601.562,3037,5338,0.976,337.062,302,376
147,0.976,7105.062,6459,7629,0.976,4577.812,3069,5423,0.976,332.250,284,375
148,0.976,7162.406,6407,7701,0.976,4614.750,3060,5391,0.976,336.031,298,384
149,0.976,7086.062,6100,7493,0.976,4658.094,3262,5394,0.976,341.688,300,377
150,0.976,7361.812,6447,7837,0.976,4721.344,3179,5493,0.976,345.375,300,389
151,0.976,7238.406,6471,7722,0.976,4584.250,3183,5430,0.976,339.188,301,375
152,0.976,7171.094,6200,7691,0.976,4582.562,3127,5267,0.976,350.000,308,389
153,0.976,7146.844,6339,7541,0.976,4539.781,3061,5271,0.976,339.062,289,399
154,0.976,7208.562,6324,7709,0.976,4577.156,3067,5345,0.976,336.906,305,378
155,0.976,7236.469,6381,7827,0.976,4530.750,3097,5280,0.976,341.469,310,377
156,0.976,7247.562,6376,7851,0.976,4560.875,3102,5360,0.976,342.969,319,386
157,0.976,7580.281,6641,8143,0.976,4735.656,3068,5663,0.976,336.531,286,406
158,0.976,7574.062,6717,8119,0.976,4706.812,3124,5493,0.976,324.312,272,353
159,0.976,7583.125,6664,8211,0.976,4715.188,3154,5589,0.976,340.469,303,390
160,0.976,7564.750,6864,8196,0.976,4796.375,3056,5698,0.976,325.469,295,356
161,0.976,7556.656,6528,8088,0.976,4764.156,3271,5537,0.976,329.625,280,372
162,0.976,7679.375,6689,8320,0.976,4824.250,3182,5711,0.976,334.375,308,377
163,0.976,7628.781,6748,8260,0.976,4824.812,3054,5667,0.976,339.750,315,374
164,0.976,7768.875,6724,8430,0.976,4843.000,3094,5754,0.976,339.531,310,374
165,0.976,7649.250,6471,8196,0.976,4721.344,3080,5557,0.976,335.594,302,372
166,0.976,7576.562,6667,8306,0.976,4748.906,3116,5614,0.976,334.125,291,366
167,0.976,7578.062,6613,8179,0.976,4782.375,3084,5625,0.976,332.844,304,369
168,0.976,7507.844,6491,8263,0.976,4748.469,3012,5707,0.976,327.844,300,367
169,0.976,7484.719,6562,8000,0.976,4681.969,3156,5584,0.976,336.688,293,382
170,0.976,7471.594,6494,8000,0.976,4757.000,3117,5627,0.976,338.969,303,372
171,0.976,7490.875,6603,8110,0.976,4683.438,3100,5670,0.976,340.531,312,377
172,0.976,7352.531,6371,7884,0.976,4656.250,3019,5455,0.976,321.469,272,354
173,0.976,7470.594,6417,8095,0.976,4634.594,3026,5512,0.976,328.969,295,358
174,0.976,7432.469,6452,8107,0.976,4627.969,2969,5388,0.976,331.469,274,366
175,0.976,7454.688,6545,8030,0.976,4627.656,3009,5418,0.976,326.062,292,355
176,0.976,7391.906,6460,8092,0.976,4599.156,2988,5413,0.976,328.188,302,365
177,0.976,7476.250,6447,8077,0.976,4641.844,3077,5517,0.976,327.625,292,375
178,0.976,7441.406,6280,8118,0.976,4622.312,3080,5530,0.976,334.062,303,372
179,0.976,7490.500,6716,8202,0.976,4642.625,3002,5491,0.976,329.812,277,374
180,0.976,7422.531,6417,8107,0.976,4563.844,2964,5362,0.976,331.500,302,368
181,0.976,7458.812,6446,8014,0.976,4604.938,3102,5586,0.976,328.750,297,370
182,0.976,7416.625,6412,8075,0.976,4560.062,2908,5443,0.976,334.125,304,370
183,0.976,7458.938,6454,8091,0.976,4533.188,2833,5435,0.976,333.688,293,371
184,0.976,7461.969,6416,8004,0.976,4559.594,2797,5446,0.976,325.875,293,365
185,0.976,7460.844,6558,8103,0.976,4443.750,2776,5272,0.976,334.281,303,398
186,0.976,7447.750,6273,8064,0.976,4536.281,2777,5339,0.976,325.781,295,355
187,0.976,7431.156,6406,8049,0.976,4552.344,2930,5367,0.976,325.375,299,356
188,0.976,7378.469,6416,8031,0.976,4567.812,3025,5522,0.976,326.094,284,360
189,0.976,7414.375,6287,8074,0.976,4583.812,2764,5502,0.976,327.750,290,355
190,0.976,7391.344,6553,7897,0.976,4535.719,2905,5358,0.976,324.250,293,376
191,0.976,7368.594,6382,7957,0.976,4546.156,2878,5410,0.976,327.469,292,364
192,0.976,7320.562,6366,8030,0.976,4496.812,3012,5297,0.976,331.125,295,352
193,0.976,7306.750,6448,7906,0.976,4502.188,2896,5301,0.976,332.125,297,373
194,0.976,7286.938,6468,7898,0.976,4512.656,2763,5440,0.976,326.750,276,380
195,0.976,7405.812,6577,7947,0.976,4565.812,2833,5399,0.976,347.750,320,383
196,0.976,7317.125,6363,7933,0.976,4495.781,2842,5310,0.976,338.344,297,391
197,0.976,7342.500,6474,7976,0.976,4536.656,2788,5348,0.976,328.719,292,370
198,0.976,7287.719,6277,7928,0.976,4551.906,2870,5509,0.976,328.312,278,364
199,0.976,7252.406,6202,7888,0.976,4534.188,2762,5404,0.976,334.156,295,377
200,0.976,7290.969,6245,8096,0.976,4461.750,2701,5425,0.976,329.844,278,370
