 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
688,1.585,1015.731,819,1358,1.585,4066.019,3853,4271,1.585,175.269,149,196
689,1.585,1023.231,827,1398,1.585,4098.577,3908,4278,1.585,177.750,149,205
690,1.585,1014.981,836,1328,1.585,4057.577,3883,4288,1.585,174.885,141,219
691,1.585,1008.000,813,1345,1.585,4042.231,3892,4229,1.585,174.731,151,205
692,1.585,1022.500,835,1391,1.585,4074.942,3905,4243,1.585,174.269,154,201
693,1.585,1005.173,843,1323,1.585,4060.346,3838,4303,1.585,174.827,152,195
694,1.585,1004.846,833,1290,1.585,4048.154,3828,4251,1.585,174.346,146,202
695,1.585,999.481,741,1330,1.585,4008.365,3805,4216,1.585,176.038,160,209
696,1.585,1010.462,831,1321,1.585,4069.635,3808,4340,1.585,177.481,149,207
697,1.585,1038.250,844,1385,1.585,4171.865,3941,4323,1.585,181.404,156,218
698,1.585,1028.673,841,1349,1.585,4092.615,3837,4346,1.585,176.135,151,199
699,1.585,1012.000,825,1348,1.585,4056.808,3866,4226,1.585,174.231,151,204
700,1.585,1004.500,837,1309,1.585,4043.961,3843,4249,1.585,176.250,151,202
701,1.585,1017.558,808,1346,1.585,4075.192,3862,4271,1.585,178.019,154,202
702,1.585,1023.173,825,1340,1.585,4021.885,3832,4220,1.585,175.615,149,197
703,1.585,1032.519,848,1363,1.585,4099.423,3892,4363,1.585,177.904,148,215
704,1.585,1012.385,811,1367,1.585,4032.058,3818,4215,1.585,174.558,149,205
705,1.585,1020.731,814,1410,1.585,3994.827,3801,4225,1.585,175.269,145,202
706,1.585,1036.231,865,1392,1.585,4063.500,3786,4273,1.585,178.981,160,208
707,1.585,1018.538,827,1362,1.585,4023.000,3799,4237,1.585,174.962,159,208
708,1.585,1045.577,823,1434,1.585,4103.558,3907,4339,1.585,174.788,146,201
709,1.585,1031.000,832,1371,1.585,4036.923,3783,4218,1.585,177.519,152,214
710,1.585,1019.462,829,1345,1.585,4025.019,3818,4227,1.585,177.135,157,196
711,1.585,1007.404,816,1357,1.585,3998.885,3772,4199,1.585,174.327,149,204
712,1.585,1014.115,819,1353,1.585,3979.269,3738,4175,1.585,178.481,150,211
713,1.585,1039.808,865,1343,1.585,4099.250,3930,4336,1.585,177.288,157,205
714,1.585,1030.212,827,1372,1.585,4059.635,3839,4283,1.585,175.769,154,201
715,1.585,1061.077,842,1409,1.585,4178.154,3949,4433,1.585,174.788,153,204
716,1.585,1065.019,849,1393,1.585,4152.558,3847,4382,1.585,179.846,159,218
717,1.585,1050.923,841,1452,1.585,4109.769,3800,4419,1.585,176.865,145,210
718,1.585,1032.442,826,1400,1.585,4065.192,3864,4324,1.585,175.000,151,196
719,1.585,1020.192,831,1341,1.585,4004.192,3784,4222,1.585,177.269,155,211
720,1.585,1036.904,854,1412,1.585,4044.673,3785,4348,1.585,175.538,151,203
721,1.585,1041.750,875,1465,1.585,4109.077,3806,4372,1.585,176.500,158,203
722,1.585,1040.173,804,1369,1.585,4012.789,3796,4202,1.585,173.942,145,195
723,1.585,1025.038,800,1381,1.585,3989.211,3773,4233,1.585,175.635,152,196
724,1.585,1020.885,826,1354,1.585,3975.077,3763,4225,1.585,175.904,151,198
725,1.585,1011.019,775,1364,1.585,4009.365,3642,4162,1.585,176.192,154,203
726,1.585,1041.135,828,1403,1.585,4080.923,3890,4317,1.585,176.058,153,204
